category	author	title	type	collection	year	course
Required	"[{:family=>""Halberstam"", :given=>""Judith""}]"	Automating Gender: Postmodern Feminism in the Age of the Intelligent Machine	article-journal	Feminist Studies	1991	1604
Required	"[{:family=>""Forsythe"", :given=>""Diana E.""}]"	Engineering Knowledge: The Construction of Knowledge in Artificial Intelligence	chapter	Studying Those Who Study Us: An Anthropologist in the World of Artificial Intelligence	2001	1604
Required	"[{:family=>""Desjarlias"", :given=>""Robert""}]"	Cyberchess	chapter	Counterplay: An Anthropologist at the Chessboard	2011	1604
Required	"[{:family=>""Helmreich"", :given=>""Stefan""}]"	The Word for World Is Computer: Simulating Second Natures in Artificial Life	chapter	Growing Explanations: Historical Perspectives on Recent Science	2004	1604
Required	"[{:family=>""Light"", :given=>""Jennifer""}]"	When Computers Were Women	article-journal	Technology and Culture	1999	1604
Required	"[{:family=>""Adam"", :given=>""Alison""}]"	AI in Context	chapter	Artificial Knowing: Gender and the Thinking Machine	1998	1604
Required	"[{:family=>""Wilson"", :given=>""Elizabeth""}]"	Introduction: The Machine Has No Fear	chapter	Affect and Artificial Intelligence	2010	1604
Required	"[{:family=>""Newell"", :given=>""Allen""}, {:family=>""Shaw"", :given=>""J.C.""}, {:family=>""Simon"", :given=>""H.A.""}]"	Empirical Explorations with the Logic Theory Machine: A Case Study in Heuristics	chapter	Computers and Thought	1995	1604
Required	"[{:family=>""Wos"", :given=>""Larry""}, {:family=>""Overbeek"", :given=>""Ross""}]"	Open Problems Solved with the Assistance of AURA	chapter	Automated Theorem Proving: After 25 Years (Contemporary Mathematics	1984	1604
Required	"[{:family=>""MacKenzie"", :given=>""Donald""}]"	Computing and the Cultures of Proving	article-journal	Philosophical Transactions: Mathematical	2005	1604
Required		The Four-Color Problem and its Philosophical Significance	chapter	New Directions in the Philosophy of Mathematics	1998	1604
Required	"[{:family=>""Rosental"", :given=>""Claude""}]"	Certifying Knowledge: The Sociology of a Logical Theorem in Artificial Intelligence	article-journal	American Sociological Review	2003	1604
Required	"[{:family=>""Turner"", :given=>""Fred""}]"	Stewart Brand Meets the Cybernetic Counterculture	chapter	From Counterculture to Cyberculture: Stewart Brand	2006	1604
Required	"[{:family=>""Pfaffenberger"", :given=>""Bryan""}]"	The Social Meaning of the Personal Computer: Or	article-journal	Why the Personal Computer Revolution Was No Revolution.” Anthropological Quarterly	1988	1604
Required	"[{:family=>""Taylor"", :given=>""Paul A.""}]"	Hacking Culture	chapter	Hackers: Crime and the Digital Sublime	1999	1604
Required	"[{:family=>""Coleman"", :given=>""Gabriella""}]"	Hacker Practice: Moral Genres and the Cultural Articulation of Liberalism	article-journal	Anthropological Theory	2008	1604
Required	"[{:family=>""Kelty"", :given=>""Chris""}]"	Inventing Copyleft	chapter	Making and Unmaking Intellectual Property: Creative Production in Legal and Cultural Perspective	2011	1604
Required		File Sharing and the Music Industry	chapter	The Internet and American Business	2008	1604
Required	"[{:family=>""Jordan"", :given=>""Tim""}, {:family=>""Taylor"", :given=>""Paul A.""}]"	Hacktivism and Cyberwars: Rebels with a Cause?			2004	1604
Required	"[{:family=>""Wark"", :given=>""McKenzie""}]"	A Hacker Manifesto			2004	1604
Required		Simulation and Its Discontents			2009	1604
Required	"[{:family=>""Helmreich"", :given=>""Stefan""}]"	An Archaeology of Artificial Life	chapter	Genesis Redux: Essays in the History and Philosophy of Artificial Life	2007	1604
Required	"[{:family=>""Wright"", :given=>""Richard""}]"	Data Visualization	chapter	Software Studies: A Lexicon	2008	1604
Required	"[{:family=>""Miller"", :given=>""Daniel""}]"	Preface,” “Marriage Dun Mash Up,” “Community” and “The Invention of Fasbook	chapter	Tales from Facebook	2011	1604
Required		A Networked Self	chapter	A Networked Self: Identity	2010	1604
Required	"[{:family=>""Boellstorff"", :given=>""Tom""}]"	The Subject and Scope of this Inquiry” and “Personhood	chapter	Coming of Age in Second Life: An Anthropologist Explores the Virtually Human	2008	1604
Required		Introduction: “Orc Professor LFG,” or Researching in Azeroth	chapter	Digital Culture	2008	1604
Required	"[{:family=>""Schleiner"", :given=>""Anne-Marie""}]"	Parasitic Interventions: Game Patches and Hacker Art			1999	1604
Required		Reload: Rethinking Women + Cyberculture			2002	1604
Required	"[{:family=>""Nakamura"", :given=>""Lisa""}]"	Cybertypes: Race	article-journal	Routledge	2002	1604
Required	"[{:family=>""Mitchell"", :given=>""William J.""}]"	Me++: The Cyborg Self and the Networked City			2003	1604
Required		World of Warcraft as a Playground for Feminism	chapter	Digital Culture	2008	1604
Required	"[{:family=>""Gershon"", :given=>""Ilana""}]"	The Breakup 2.0: Disconnecting over New Media			2010	1604
Required	"[{:family=>""Abbate"", :given=>""Janet""}]"	Introduction” and “White Heat and Cold War: The Origins and Meanings of Packet Switching	chapter	Inventing the Internet	1999	1604
Required	"[{:family=>""Stephenson"", :given=>""Neal""}]"	Mother Earth Mother Board: The Hacker Tourist Ventures Forth across the Wide and Wondrous Meatspace of Three Continents	article-journal	WIRED	1996	1604
Required	"[{:family=>""Mackenzie"", :given=>""Adrian""}]"	Wirelessness as Experience of Transition	article-journal	The Fibreculture Journal	2008	1604
Required	"[{:family=>""Gabrys"", :given=>""Jennifer""}]"	Shipping and Receiving: Circuits of Disposal and the “Social Death” of Electronics	chapter	Digital Rubbish: A Natural History of Electronics	2011	1604
Required	"[{:family=>""Helmreich"", :given=>""Stefan""}]"	Artificial Life	article-journal	Science as Culture	2001	1604
Required	"[{:family=>""Sundaram"", :given=>""Ravi""}]"	Recycling Modernity: Pirate Electronic Cultures in India			2001	1604
Required	"[{:family=>""Suchman"", :given=>""Lucy""}]"	Figuring the Human in AI and Robotics” and “Demystifications and Reechantments of the Humanlike Machine	chapter	Human-Machine Reconfigurations: Plans and Situated Actions (Learning in Doing: Social	2006	1604
Required	"[{:family=>""Thacker"", :given=>""Eugene""}]"	Biocomputing: Is the Genome a Computer?	chapter	Biomedia (Electronic Mediations	2004	1604
Required	"[{:family=>""Galchen"", :given=>""Rivka""}]"	Dream Machine: The Mind-Expanding World of Quantum Computing	article-journal	The New Yorker	2011	1604
Required	"[{:family=>""Pollock"", :given=>""Anne""}]"	Sickening: Anti-Black Racism and Health Disparities in the United States			2021	1599
Required	"[{:family=>""Kirksey"", :given=>""Eben""}]"	The Mutant Project: Inside the Global Race to Genetically Modify Humans			2020	1599
Required	"[{:family=>""Roosth"", :given=>""Sophia""}]"	Synthetic: How Life Got Made			2017	1599
Required	"[{:family=>""Keller"", :given=>""Evelyn Fox""}]"	Synthetic Biology and the Origin of Living Form.” Chapter 1 in Making Sense of Life: Explaining Biological Development with Models			2003	1599
Required	"[{:family=>""Keller"", :given=>""Evelyn Fox""}]"	Molecules			1996	1599
Required	"[{:family=>""Kay"", :given=>""Lily E.""}]"	In the Beginning Was the Word?: The Genetic Code and the Book of Life	chapter	Chapter 15 in The Science Studies Reader	1999	1599
Required	"[{:family=>""Margulis"", :given=>""Lynn""}, {:family=>""Sagan"", :given=>""Dorion""}]"	Life: The Eternal Enigma	chapter	Chapter 1 in What Is Life?	2000	1599
Required	"[{:family=>""Beer"", :given=>""Gillian""}]"	Introduction	chapter	Darwin’s Plots: Evolutionary Narrative in Darwin	2009	1599
Required	"[{:family=>""Fedigan"", :given=>""Linda Marie""}]"	The Changing Role of Women in Models of Human Evolution	article-journal	Annual Review of Anthropology	1986	1599
Required	"[{:family=>""Rosenberg"", :given=>""Charles E.""}]"	What Is an Epidemic? AIDS in Historical Perspective	article-journal	Daedalus	1989	1599
Required	"[{:family=>""Carr"", :given=>""Danielle""}]"	A Virus Without a World	article-journal	The Nation	2021-09-07	1599
Required	"[{:family=>""Wailoo"", :given=>""Keith""}]"	Spectacles of Difference: The Racial Scripting of Epidemic Disparities	article-journal	Bulletin of the History of Medicine	2020	1599
Required	"[{:family=>""Smedley"", :given=>""Audrey""}]"	‘Race’ and the Construction of Human Identity	article-journal	American Anthropologist	1999	1599
Required	"[{:family=>""Reilly"", :given=>""Philip R.""}]"	Eugenics and Involuntary Sterilization: 1907–2015	article-journal	Annual Review of Genomics and Human Genetics	2015	1599
Required	"[{:family=>""Goodman"", :given=>""Alan""}]"	Race Is Real	article-journal	Sapiens	2020-03-13	1599
Required	"[{:family=>""TallBear"", :given=>""Kim""}]"	Genomic Articulations of Indigeneity	article-journal	Social Studies of Science	2013	1599
Required	"[{:family=>""Nelson"", :given=>""Alondra""}]"	Bio Science: Genetic Genealogy Testing and the Pursuit of African Ancestry	article-journal	Social Studies of Science	2008	1599
Required	"[{:family=>""Kahn"", :given=>""Jonathan""}]"	Patenting Race	article-journal	Nature Biotechnology	2006	1599
Required	"[{:family=>""Helmreich"", :given=>""Stefan""}]"	Homo microbis: Species	chapter	Chapter 6 in Sounding the Limits of Life: Essays in the Anthropology of Biology and Beyond	2015	1599
Required	"[{:family=>""Foucault"", :given=>""Michel""}]"	Right of Death and Power over Life	chapter	Part 5 in The History of Sexuality	1990	1599
Required	"[{:family=>""Taussig"", :given=>""Karen-Sue""}, {:family=>""Rapp"", :given=>""Rayna""}, {:family=>""Heath"", :given=>""Deborah""}]"	Flexible Eugenics: Technologies of Self in the Age of Eugenics.” Chapter 3 in Genetic Nature/Culture: Anthropology and Science beyond the Two-Culture Divide			2003	1599
Required	"[{:family=>""Bharadwaj"", :given=>""Aditya""}]"	The Other Mother: Supplementary Wombs and the Surrogate State in India	chapter	Reproductive Technologies as Global Form: Ethnographies of Knowledge	2012	1599
Required	"[{:family=>""Yuill"", :given=>""Cassandra""}]"	Reproductive Rights in the Time of Covid-19			2020-03-29	1599
Required	"[{:family=>""Ritvo"", :given=>""Harriet""}]"	Possessing Mother Nature: Genetic Capital in Eighteenth-Century Britain	chapter	Chapter 20 in Early Modern Conceptions of Property	1996	1599
Required	"[{:family=>""Landecker"", :given=>""Hannah""}]"	Between Beneficence and Chattel: The Human Biological in Law and Science	article-journal	Science in Context	1999	1599
Required	"[{:family=>""Scheper-Hughes"", :given=>""Nancy""}]"	The Last Commodity: Post-Human Ethics and the Global Traffic in ‘Fresh’ Organs	chapter	Chapter 9 in Global Assemblages: Technology	2004	1599
Required	"[{:family=>""Banerjee"", :given=>""Dwaipayan""}]"	From Internationalism to Nationalism: A New Vaccine Apartheid	article-journal	Comparative Studies of South Asia	2021	1599
Required	"[{:family=>""Wade"", :given=>""Lizzie""}]"	COVID-19 Data on Native Americans is a ‘National Disgrace’	article-journal	Science	2020-09-24	1599
Required	"[{:family=>""Huyser"", :given=>""Kimberly R.""}, {:family=>""Horse"", :given=>""Aggie J.Yellow""}, {:others=>true}]"	COVID-19 Pandemic and Indigenous Representation in Public Health Data	article-journal	American Journal of Public Health	2021	1599
Required	"[{:family=>""Franklin"", :given=>""Sarah""}]"	Sex.” Chapter 1 in Dolly Mixtures: The Remaking of Genealogy			2007	1599
Required	"[{:family=>""Haraway"", :given=>""Donna J.""}]"	Teddy Bear Patriarchy: Taxidermy in the Garden of Eden	article-journal	Primate Visions: Gender	1990	1599
Required	"[{:family=>""Mansfield"", :given=>""Barbara""}]"	From Catfish to Organic Fish: Making Distinctions about Nature as Cultural Economic Practice	article-journal	Geoforum	2003	1599
Required	"[{:family=>""Wanderer"", :given=>""Emily Mannix""}]"	Biologies of Betrayal: Judas Goats and Sacrificial Mice on the Margins of Mexico	article-journal	BioSocieties	2015	1599
Required	"[{:family=>""Kirksey"", :given=>""Eben""}]"	The Emergence of Covid-19: A Multispecies Story	article-journal	Anthropology Now	2020	1599
Required	"[{:family=>""Helmreich"", :given=>""Stefan""}]"	Introduction: Life at Sea	chapter	Alien Ocean: Anthropological Voyages in Microbial Seas	2009	1599
Required	"[{:family=>""Helmreich"", :given=>""Stefan""}]"	Dissolving the Tree of Life: Alien Kinship at Hydrothermal Vents	chapter	Chapter 2 in Alien Ocean: Anthropological Voyages in Microbial Seas	2009	1599
Required	"[{:family=>""Helmreich"", :given=>""Stefan""}]"	Blue-Green Capitalism: Marine Biotechnology in Hawai‘i	article-journal	Alien Ocean: Anthropological Voyages in Microbial Seas	2009	1599
Required	"[{:family=>""Jones"", :given=>""David S.""}, {:family=>""Helmreich"", :given=>""Stefan""}]"	The Shape of Epidemics	article-journal	Boston Review	2020-06-26	1599
Required	"[{:family=>""Achard"", :given=>""F.""}, {:others=>true}]"	XML	article-journal	Bioinformatics	2001	1572
Required	"[{:family=>""Schweiger"", :given=>""R.""}, {:others=>true}]"	Plug-and-Play XML: A Health Care Perspective	article-journal	Journal of the American Medical Informatics Association	January/February 2002	1572
Required	"[{:family=>""Stanislaus"", :given=>""R.""}, {:others=>true}]"	An XML Standard for the Dissemination of Annotated 2D Gel Electrophoresis Data Complemented with Mass Spectrometry Results	article-journal	BMC Bioinformatics	2004	1572
Required	"[{:family=>""Florescu"", :given=>""D.""}, {:family=>""Kossman"", :given=>""D.""}]"	Storing and Querying XML Data using an RDBMS	chapter	Bulletin of the IEEE Computer Society Technical Committee on Data Engineering	1999	1572
Required	"[{:family=>""Shanmugasundaram"", :given=>""J.""}, {:others=>true}]"	Relational Databases for Querying XML Documents: Limitations and Opportunities	paper-conference	Proceedings of the 25th VLDB Conference	1999	1572
Required	"[{:family=>""Zhang"", :given=>""C.""}, {:others=>true}]"	On Supporting Containment Queries in Relational Database Management Systems	paper-conference	Proceedings of ACM SIGMOD 2001		1572
Required	"[{:family=>""Tatarinov"", :given=>""I.""}, {:others=>true}]"	Storing and Querying Ordered XML Using a Relational Database System	paper-conference	Proceedings of ACM SIGMOD 2002		1572
Required	"[{:family=>""Lesser"", :given=>""U.""}]"	A Query Language for Biological Networks	article-journal	Bioinformatics	2005	1572
Required	"[{:family=>""Krishnamurthy"", :given=>""L.""}, {:others=>true}]"	Pathways Database System: An Integrated System for Biological Pathways	article-journal	Bioinformatics	2003	1572
Required	"[{:family=>""Cerami"", :given=>""E.G.""}, {:others=>true}]"	cPath: Open Source Software for Collecting	article-journal	BMC Bioinformatics	2006	1572
Required	"[{:family=>""Horridge"", :given=>""M.""}, {:others=>true}]"	A Practical Guide To Building OWL Ontologies Using The Protégé -OWL Plugin and CO-ODE Tools	article-journal	Edition	1994	1572
Required	"[{:family=>""Stein"", :given=>""L.D.""}]"	Integrating Biological Databases	article-journal	Nature Reviews Genetics	2003-05	1572
Required	"[{:family=>""Searls"", :given=>""D.B.""}]"	Data Integration: Challenges for Drug Discovery	article-journal	Nature Reviews Drug Discovery	2005-01	1572
Required	"[{:family=>""Davidson"", :given=>""S.B.""}, {:family=>""Wong"", :given=>""L.""}]"	The Kleisli Approach to Data Transformation and Integration			2001	1572
Required	"[{:family=>""Bhowmick"", :given=>""S.S.""}, {:family=>""Cruz"", :given=>""P.""}, {:family=>""Laud"", :given=>""A.""}]"	XomatiQ: Living With Genomes	paper-conference	Proceedings of 19th International Conference on Data Engineering (ICDE'03	2003	1572
Required	"[{:family=>""Broekstra"", :given=>""J.""}, {:family=>""Kampman"", :given=>""A.""}, {:family=>""Harmelen"", :given=>""F."", :particle=>""van""}]"	Sesame: A Generic Architecture for Storing and Querying RDF and RDF Schema	paper-conference	Proceedings of the International Semantic Web Conference (ISWC	2002	1572
Required	"[{:family=>""Wilkinson"", :given=>""K.""}, {:others=>true}]"	Efficient RDF Storage and Retrieval in Jena2	chapter	1st International Workshop on Semantic Web and Databases	2003-09-07	1572
