category	author	title	type	collection	year	course
Required	"[{:family=>""Barrett"", :given=>""Scott""}]"	The Coming Global Climate-Technology-Revolution	article-journal	Journal of Economic Perspectives	2009	1062
Required	"[{:family=>""Reinhardt"", :given=>""Forest""}, {:family=>""Hamschmidt"", :given=>""Jost""}, {:family=>""Hyman"", :given=>""Mikell""}]"	South Pole Carbon Asset Management-Going for Gold?” Harvard Business School Case	article-journal	Harvard Business School Publishing. Case	2009-03-31	1062
Required	"[{:family=>""Cuddy"", :given=>""Amy""}]"	OPOWER: Increasing Energy Efficiency through Normative Influence	book		2011-05-22	1062
Required	"[{:family=>""Allcott"", :given=>""Hunt""}, {:family=>""Greenstone"", :given=>""Michael""}]"	The Economics of the Energy Efficiency Gap	article-journal	Working Paper. MIT	2011	1062
Required	"[{:family=>""Gillingham"", :given=>""Kenneth""}, {:family=>""Newell"", :given=>""Richard G.""}, {:family=>""Palmer"", :given=>""Karen""}]"	Energy Efficiency Economics and Policy	chapter	Discussion Paper No. 09-13. Resources for the Future	2009	1062
Required	"[{:family=>""Allcott"", :given=>""Hunt""}, {:family=>""Wozny"", :given=>""Nathan""}]"	Gasoline Prices	article-journal	Working Paper. MIT	2010	1062
Required	"[{:family=>""Allcott"", :given=>""Hunt""}]"	Social Norms and Energy Conservation	book		2011	1062
Required	"[{:family=>""Holdren"", :given=>""John P.""}]"	The Energy Innovation Imperative: Addressing Oil Dependence	article-journal	Innovations	2006	1062
Required	"[{:family=>""Wald"", :given=>""Matthew L.""}]"	The Carbon Calculus	article-journal	The New York Times	2007-11-07	1062
Optional	"[{:family=>""Tietenberg"", :given=>""Tom""}]"	Environmental and Natural Resource Economics			2000	1062
Optional	"[{:family=>""Chapman"", :given=>""Duane""}]"	Environmental Economics: Theory			1999	1062
Optional	"[{:family=>""Portney"", :given=>""Paul""}, {:family=>""Stavins"", :given=>""Robert""}]"	Public Policies for Environmental Protection			2000	1062
Required	"[{:family=>""Trompenaars"", :given=>""Fons""}, {:family=>""Hampden-Turner"", :given=>""Charles""}]"	Riding the Waves of Culture: Understanding Cultural Diversity in Global Business			1998	1248
Required	"[{:family=>""Javidan"", :given=>""Mansour""}, {:family=>""House"", :given=>""Robert J.""}]"	Cultural Acumen for the Global Manager: Lessons from Project GLOBE	article-journal	Organizational Dynamics	2001	1248
Required	"[{:family=>""House"", :given=>""Robert J.""}, {:family=>""Hanges"", :given=>""Paul J.""}, {:family=>""Javidan"", :given=>""Mansour""}, {:family=>""Dorfman"", :given=>""Peter W.""}, {:family=>""Gupta"", :given=>""Vipin""}]"	Culture			2004	1248
Required	"[{:family=>""Schneider"", :given=>""Susan""}, {:family=>""Barsoux"", :given=>""Jean-Louis""}]"	Managing Across Cultures	book		2003	1248
Required	"[{:family=>""Gesteland"", :given=>""Richard R.""}]"	Cross-Cultural Business Behavior: Marketing			1999	1248
Required	"[{:family=>""Kouzes"", :given=>""James""}, {:family=>""Posner"", :given=>""Barry""}]"	The Leadership Challenge			2002	1248
Required	"[{:family=>""Goleman"", :given=>""Daniel""}]"	Leadership that Gets Results	article-journal	Harvard Business Review	2000-03	1248
Required	"[{:family=>""Derr"", :given=>""C.Brooklyn""}, {:family=>""Roussillon"", :given=>""Sylvie""}, {:family=>""Bournois"", :given=>""Frank""}]"	Cross-Cultural Approaches to Leadership Development			2002	1248
Required	"[{:family=>""Graham"", :given=>""John L.""}, {:family=>""Lam"", :given=>""N.Mark""}]"	The Chinese Negotiation	article-journal	Harvard Business Review	2003-10	1248
Required	"[{:family=>""Hamilton"", :given=>""James D.""}]"	Time Series Analysis			1994	1072
Required	"[{:family=>""Blanchard"", :given=>""Olivier Jean""}, {:family=>""Quah"", :given=>""Danny""}]"	The Dynamic Effects of Aggregate Demand and Aggregate Supply Disturbances	article-journal	American Economic Review	1989-09	1072
Required	"[{:family=>""Galí"", :given=>""Jordi""}]"	Technology	article-journal	American Economic Review	1999	1072
Required	"[{:family=>""Stock"", :given=>""James H.""}, {:family=>""Watson"", :given=>""Mark W.""}]"	Implications of Dynamic Factor Models for VAR Analysis	article-journal	National Bureau of Economic Research Working Paper	2005-07	1072
Required	"[{:family=>""Beaudry"", :given=>""Paul""}, {:family=>""Portier"", :given=>""Franck""}]"	Stock Prices	article-journal	National Bureau of Economic Research Working Paper	2004-03	1072
Required	"[{:family=>""Lorenzoni"", :given=>""Guido""}]"	A Theory of Demand Shocks	book		2006-11	1072
Required	"[{:family=>""Stock"", :given=>""James H.""}, {:family=>""Watson"", :given=>""Mark W.""}]"	Has the Business Cycle Changed and Why?’	chapter	Mimeograph	2002-08	1072
Required	"[{:given=>""O.E.C.D.""}]"	OECD Employment Outlook 2006: Boosting Jobs and Incomes			2006	1072
Required	"[{:family=>""Blanchard"", :given=>""Olivier""}]"	European Unemployment: The Evolution of Facts and Ideas	article-journal	Economic Policy	2006-01	1072
Required	"[{:family=>""Steven"", :given=>""Davis""}, {:family=>""Haltiwanger"", :given=>""John""}, {:family=>""Schuh"", :given=>""Scott""}]"	Job Creation and Destruction			1998	1072
Required	"[{:family=>""Pissarides"", :given=>""Christopher A.""}]"	Equilibrium Unemployment Theory			2000	1072
Required	"[{:family=>""Caballero"", :given=>""Ricardo J.""}]"	Specificity and the Macroeconomics of Restructuring			2007	1072
Required	"[{:family=>""Blanchard"", :given=>""Olivier""}, {:family=>""Diamond"", :given=>""Peter""}]"	The Beveridge Curve	article-journal	Brookings Papers on Economic Activity	1989	1072
Required	"[{:family=>""Haltiwanger"", :given=>""John""}, {:family=>""Scarpetta"", :given=>""Stephano""}, {:family=>""Schweiger"", :given=>""Helena""}]"	Assessing Job Flows Across Countries; The Role of Industry	article-journal	World Bank Policy Research Working Paper	2006-11	1072
Required	"[{:family=>""Shimer"", :given=>""Robert""}]"	The Cyclical Behavior of Equilibrium Unemployment and Vacancies	article-journal	American Economic Review	2005	1072
Required	"[{:family=>""Hall"", :given=>""Robert E.""}]"	Employment Fluctuations with Equilibrium Wage Stickiness	article-journal	American Economic Review	2005	1072
Required	"[{:family=>""Blanchard"", :given=>""Olivier J.""}, {:family=>""Galí"", :given=>""Jordi""}]"	A New-Keynesian Model with Unemployment	article-journal	MIT Department of Economics Working Paper	2006-07	1072
Required	"[{:family=>""Ireland"", :given=>""P.""}]"	Technology Shocks in the New Keynesian Model	article-journal	Review of Economics and Statistics	2004-11	1072
Required	"[{:family=>""Christiano"", :given=>""Lawrence""}, {:family=>""Eichenbaum"", :given=>""Martin""}, {:family=>""Evans"", :given=>""Charles""}]"	Nominal Rigidities and the Dynamic Effects of Shocks to Monetary Policy	article-journal	Journal of Political Economy	2005-02	1072
Required	"[{:family=>""Beaudry"", :given=>""P.""}, {:family=>""Portier"", :given=>""F.""}]"	Stock Prices	article-journal	National Bureau of Economic Research Working Paper	2004-03	1072
Required	"[{:family=>""Lorenzoni"", :given=>""G.""}]"	A Theory of Demand Shocks	chapter	Mimeograph	2006-11	1072
Required	"[{:family=>""Kiyotaki"", :given=>""Nobuhiro""}, {:family=>""Moore"", :given=>""John""}]"	Credit Cycles	article-journal	Journal of Political Economy	1997	1072
Required	"[{:family=>""Tirole"", :given=>""Jean""}]"	The Theory of Corporate Finance			2005	1072
Required	"[{:family=>""Clementi"", :given=>""Gian Luca""}, {:family=>""Hopenhayn"", :given=>""Hugo A.""}]"	A Theory of Financing Constraints and Firm Dynamics	article-journal	Quarterly Journal of Economics	2006	1072
Required	"[{:family=>""Dow"", :given=>""James""}, {:family=>""Gorton"", :given=>""Gary""}, {:family=>""Krishnamurthy"", :given=>""Arvind""}]"	Equilibrium Investment and Asset Prices under Imperfect Corporate Control	article-journal	American Economic Review	2005	1072
Required	"[{:family=>""Abel"", :given=>""Andrew B.""}, {:family=>""Eberly"", :given=>""Janice C.""}]"	Q Theory without Adjustment Costs & Cash Flow Effects without Financing Constraints	article-journal	Society for Economic Dynamics	2004	1072
Required	"[{:family=>""Lorenzoni"", :given=>""Guido""}, {:family=>""Walentin"", :given=>""Karl""}]"	Financial Frictions	chapter	MIT Department of Economics Working Paper No. 07-16	2007-04	1072
Required	"[{:family=>""Gilchrist"", :given=>""Simon""}, {:family=>""Himmelberg"", :given=>""Charles P.""}, {:family=>""Huberman"", :given=>""Gur""}]"	Do Stock Price Bubbles Influence Corporate Investment?	article-journal	Journal of Monetary Economics	2005	1072
Required	"[{:family=>""Chirinko"", :given=>""Robert S.""}, {:family=>""Schaller"", :given=>""Huntley""}]"	Business Fixed Investment and “Bubbles”: The Japanese Case	article-journal	American Economic Review	2001	1072
Required	"[{:family=>""Angeletos"", :given=>""George-Marios""}, {:family=>""Lorenzoni"", :given=>""Guido""}, {:family=>""Pavan"", :given=>""Alessandro""}]"	Beauty Contests: Micro-foundations and Policy Implications			2007	1072
Required	"[{:family=>""Diamond"", :given=>""Douglas W.""}, {:family=>""Dybvig"", :given=>""Philip H.""}]"	Bank Runs	article-journal	Journal of Political Economy	1983	1072
Required	"[{:family=>""Holmström"", :given=>""Bengt""}, {:family=>""Tirole"", :given=>""Jean""}]"	Private and Public Supply of Liquidity	article-journal	Journal of Political Economy	1998	1072
Required	"[{:family=>""Scheinkman"", :given=>""Jose A.""}, {:family=>""Weiss"", :given=>""Laurence""}]"	Borrowing Constraints and Aggregate Economic Activity	article-journal	Econometrica	1986	1072
Required	"[{:family=>""Guerrieri"", :given=>""Veronica""}, {:family=>""Lorenzoni"", :given=>""Guido""}]"	Liquidity and Spending Dynamics	book		2007	1072
Required	"[{:family=>""Gorton"", :given=>""Gary""}, {:family=>""Huang"", :given=>""Lixin""}]"	Liquidity	article-journal	American Economic Review	2004	1072
Required	"[{:family=>""Lorenzoni"", :given=>""Guido""}]"	Inefficient Credit Booms	book		2007-02	1072
Optional	"[{:family=>""Fernández-Villaverde"", :given=>""Jesús""}, {:family=>""Rubio-Ramírez"", :given=>""Juan Francisco""}, {:family=>""Sargent"", :given=>""Thomas""}]"	A	chapter	Federal Reserve Bank of Atlanta	2005-05	1072
Optional	"[{:family=>""Chari"", :given=>""V.V.""}, {:family=>""Kehoe"", :given=>""Patrick J.""}, {:family=>""McGrattan"", :given=>""Ellen R.""}]"	A Critique of Structural VARs Using Business Cycle Theory	article-journal	Federal Reserve Bank of Minneapolis Federal Reserve	2007-05	1072
Optional	"[{:family=>""Galí"", :given=>""Jordi""}]"	How Well Does the IS-LM Model Fit Postwar U.S	article-journal	Data?” The Quarterly Journal of Economics	1992-05	1072
Optional	"[{:family=>""Galí"", :given=>""Jordi""}, {:family=>""Rabanal"", :given=>""P.""}]"	Technology Shocks and Aggregate Fluctuations; How Well Does the RBC Model Fit the Post-war U.S. Data?” (and comments by McGrattan and Ramey	chapter	National Bureau of Economic Research Macroeconomics Annual	2004	1072
Optional	"[{:family=>""Erceg"", :given=>""Christopher J.""}, {:family=>""Guerrieri"", :given=>""Luca""}, {:family=>""Gust"", :given=>""Christopher""}]"	Can Long-run Restrictions Identify Technology Shocks?	chapter	International Finance Discussion Paper 792	2005-03	1072
Optional	"[{:family=>""Uhlig"", :given=>""Harald""}]"	What are the Effects of Monetary Policy on Output? Results From an Agnostic Identification Procedure				1072
Optional	"[{:family=>""Blanchard"", :given=>""Olivier J.""}]"	Consumption and the Recession of 1990-1991	article-journal	The American Economic Review	1993-05	1072
Optional	"[{:family=>""Labhard"", :given=>""Vincent""}]"	What Caused the 2000/01 Slowdown? Results From a VAR Analysis of G7 GDP Components	article-journal	Working Paper	2003	1072
Optional	"[{:family=>""Forni"", :given=>""M.""}, {:family=>""Giannone"", :given=>""D.""}, {:family=>""Lippi"", :given=>""M.""}, {:family=>""Reichlin"", :given=>""L.""}]"	Opening the Black Box: Structural Factor Models with Large Cross-sections	article-journal	European Central Bank Working Paper Series	2007-01	1072
Optional	"[{:family=>""Giannone"", :given=>""Domenico""}, {:family=>""Reichlin"", :given=>""Lucrezia""}]"	Does Information Help Recovering Structural Shocks From Past Observations?	article-journal	Journal of the European Economic Association	2006	1072
Optional	"[{:family=>""Bernanke"", :given=>""Ben""}, {:family=>""Boivin"", :given=>""Jean""}, {:family=>""Eliasz"", :given=>""Piotr S.""}]"	Measuring the Effects of Monetary Policy; A Factor Augmented Vector Autoregressive (FAVAR) Approach	article-journal	The Quarterly Journal of Economics	2005	1072
Optional	"[{:family=>""Gabaix"", :given=>""Xavier""}]"	The Granular Origins of Aggregate Fluctuations	book		2005-12	1072
Optional	"[{:family=>""Franco"", :given=>""Francesco""}, {:family=>""Philippon"", :given=>""Thomas""}]"	Firms and Aggregate Dynamics				1072
Optional	"[{:family=>""Beaudry"", :given=>""Paul""}, {:family=>""Portier"", :given=>""Franck""}]"	The ‘News’ View of Economic Fluctuations; Evidence from Aggregate Japanese Data and Sectoral U.S	article-journal	Data.” National Bureau of Economic Research Working Paper	2005-06	1072
Optional	"[{:family=>""Barsky"", :given=>""Robert""}, {:family=>""Sims"", :given=>""Eric R.""}]"	Information Shocks	book		2006-06	1072
Optional	"[{:family=>""Christiano"", :given=>""Lawrence""}, {:family=>""Motto"", :given=>""Roberto""}, {:family=>""Rostagno"", :given=>""Massimo""}]"	Monetary Policy and Stock Market Boom-Bust Cycles	article-journal	Mimeograph	2006-11	1072
Optional	"[{:family=>""Jaimovich"", :given=>""Nir""}, {:family=>""Rebelo"", :given=>""Sérgio""}]"	Can News About the Future Drive the Business Cycle?	chapter	Centre for Economic Policy Research Discussion Paper Series No	2006-10	1072
Optional	"[{:family=>""Blanchard"", :given=>""Olivier""}, {:family=>""Simon"", :given=>""John""}]"	The Long and Large Decline in U.S. Output Volatility	article-journal	Brookings Papers on Economic Activity	2001	1072
Optional	"[{:family=>""Ahmed"", :given=>""Shaghil""}, {:family=>""Levin"", :given=>""Andrew T.""}, {:family=>""Wilson"", :given=>""Beth Anne""}]"	Recent U.S. Macroeconomic Stability: Good Policies	article-journal	Review of Economics and Statistics	2004	1072
Optional	"[{:family=>""Canova"", :given=>""Fabio""}, {:family=>""Gambetti"", :given=>""Luca""}]"	Structural Changes in the U.S. Economy: Bad Luck or Bad Policy?’	article-journal	Centre for Economic Policy Research Discussion Paper	2006-01	1072
Optional	"[{:family=>""Galí"", :given=>""Jordi""}, {:family=>""Gambetti"", :given=>""L.""}]"	On the Sources of the Great Moderation			2007-06	1072
Optional	"[{:family=>""Stiroh"", :given=>""Kevin J.""}]"	Volatility Accounting: A Production Perspective on Increased Economic Stability	article-journal	Federal Reserve Bank of New York Staff Report	2006-04	1072
Optional	"[{:family=>""Comin"", :given=>""Diego""}, {:family=>""Philippon"", :given=>""Thomas""}]"	The Rise in Firm-Level Volatility; Causes and Consequences.” (with comments by Acemoglu	article-journal	National Bureau of Economic Research Macroeconomics Annual	2005	1072
