category	reading	course
Required	Brandenburger, A., and B. Nalebuff. “The Right Game: Use Game Theory to Shape Strategy.” Harvard Business Review (July-August 1995): 57-71.	45
Required	Gompers, P.A., and C.M. Conneely. “A Note on Franchising.” Harvard Business School Note 297-108.	45
Required	Hansen, M.T., and T.H. Davenport. “Knowledge Management at Andersen Consulting.” Harvard Business School Note 9-499-032.	45
Required	Hansen, M.T., N. Nohria, and T. Tierney. “What’s Your Strategy for Managing Knowledge?” Harvard Business Review (March 1999).	45
Required	Rayport, J.F., and J.J. Sviokla. “Exploiting the Virtual Value Chain.” Harvard Business Review (November 1995).	45
Required	Diamant-Berger, A., and A. Ovans. “E-Procurement at Schlumberger.” Harvard Business Review (May 2000).	45
Required	Applegate, L. “Emerging E-Business Models: Lessons from the Field.” HBS Teaching Note (2001).	45
Required	Sullivan, Louis H. “The Tall Office Building Artistically Considered.” Lippincott’s Magazine, March 1896.	3
Required	Introduction: Metropolitan District Commission, “Reclaiming the Lost Half Mile.”	3
Required	McAdow, R. “The Charles River Basin Study Area.” The Charles River. Marlborough: Bliss Publishing, 1992.	3
Required	Metropolitan District Commission, “Master Plan for the Charles River Basin.”	3
Required	The Old Colony Trust Company, Boston MA, 1926, “Building the Back Bay.”	3
Required	Ty, Raymond Kieh Sheng, “History and characteristics of man-made fill in Boston and Cambridge”, M.S. Thesis, Dept. of Civil and Environmental Engineering, Massachusetts Institute of Technology, 1987.	3
Required	The Old Charles River Dam: Committee on Charles River Dam, “Report of the Committee on Charles River Dam … to consider the advisability and feasibility of building a dam across the Charles River at or near Craigie Bridge,” 1903.	3
Required	Hall, M. “Flood Control.” The Charles, the Peoples River. Olympic Marketing Corporation, May 1986.	3
Required	Alternatives for the New Charles River Dam: The Department of the Army New England Division Corps of Engineers, “Charles River Dam, Design Memorandum No. 2,” 1972.	3
Required	“Historic Back Bay poised to expand commercial focus: With Boston’s office space tighter than ever, Back Bay has become an attractive alternative.” Boston Business Journal Real Estate Quarterly (January 22-28, 1999).	3
Required	Koebel, Romin. “Boston Transit Milestones.”	3
Required	Suh, Nam P. “Complexity Theory Based on Axiomatic Design.” Chapter 3 in Complexity: Theory and Applications. New York: Oxford University Press, 2005. ISBN: 9780195178760.	144
Required	Hale, Layton C. “Principles and Techniques for Desiging Precision Machines.” MIT PhD Thesis. 1999, pp. 67-82, and 174-204.	144
Required	Pohl, Dieter W. “Some Design Criteria in Scanning Tunneling Microscopy.” IBM Journal of Research and Development 30, no. 4 (July 1986): 417.	144
Required	Lewis, R. A., et al. “Student Scanning Tunneling Microscope.” Am. J. Phys. 59, no. 1 (January 1991): 38.	144
Required	Binning, G., et al. “Surface Studies by Scanning Tunneling Microscopy.” Physical Review Letters 49, no. 1 (5 July 1982): 57.	144
Required	Golovchenko, J. A. “The Tunneling Microscope: A New Look at the Atomic World.” Science (New Series) 232, no. 48-53 (4 April 1986): 4746.	144
Required	Prepost, R. “Scanning Tunneling Microscope.” Notes for Physics 407 Advanced Laboratory, University of Wisconsin, April 26 2000, pp. 1-14	144
Required	Hale, Layton C. Appendix C: Contact Mechanics, in “Principles and Techniques for Desiging Precision Machines.” MIT PhD Thesis. 1999, pp. 417-426.	144
Required	Slocum, A. “Kinematic Couplings for Precision Fixturing - Part 1: Formulation of Design Parameters.” Precision Engineering 10, no. 2 (April 1988): 86.	144
Required	Slocum, A. “Kinematic Couplings for Precision Fixturing - Part 2: Experimental Determination of Repeatability and Stiffness.” Precision Engineering 10, no. 3 (July 1988): 115.	144
Required	Slocum, A. “Design of Three-groove Kinematic Couplings.” Precision Engineering 14, no. 2 (April 1992): 67.	144
Optional	_Culpepper, M. L., et al. “Design of Integrated Eccentric Mechanisms and Exact Constraint Fixtures for Micron-level Repeatability and Accuracy.” Paper accepted for publication in Precision Engineering.	144
Optional	Mangudi, K., and M. L. Culpepper. “Active, Compliant Fixtures for Nanomanufacturing.” 2004 Annual Meeting of the American Society for Precision Engineering, Orlando, FL., October 2004, pp. 113 -116.	144
Optional	Slocum, et al. “Flexural Mount Kinematic Couplings and Method.” U. S. Patent 5, 678, 944. Granted October 21, 1997.	144
Optional	Culpepper, M. L., et al. “Quasi-kinematic Couplings for Low-cost Precision Alignment of High-volume Assemblies.” Transactions of the ASME 126 (May 2004): 456-463.	144
Optional	Culpepper, M. L. “Design of Quasi-kinematic Couplings.” Precision Engineering 28 (2004): 338–357.	144
Optional	Park, Sang-II, and C. F. Quate. “Tunneling Microscopy of Graphite in Air.” Applied Physics Letters 48, no. 2 (13 January 1986): 112-114.	144
Optional	Hamley, I. W. “Nanostructure Fabrication Using Block Copolymers.” Nanotechnology 14 (2003): R39–R54.	144
Optional	Bower, Chris, Wei Zhu, Sungho Jin, and Otto Zhou. “Plasma-induced Alignment of Carbon Nanotubes.” Applied Physics Letters 77, no. 6 (7 August 2000): 830-832.	144
Optional	Kim, S., G. Barbastathis, and H. L. Tuller. “MEMS for Optical Functionality.” Journal of Electroceramics 12 (2004): 133–144.	144
Optional	Hierold, Christofer. “From Micro- to Nanosystems: Mechanical Sensors go Nano.” Journal of Micromechanics and Microengineering 14 (2004): S1–S11.	144
Optional	Thurn-Albrecht, T., J. Schotter, G. A. Kästle, N. Emley, T. Shibauchi, L. Krusin-Elbaum, K. Guarini, C. T. Black, M. T. Tuominen, and T. P. Russell. “Ultrahigh-Density Nanowire Arrays Grown in Self-Assembled Diblock Copolymer Templates.” Science 290 (15 December 2000): 2127-2129.	144
Optional	Chung, Jaehyun, Kyong-Hoon Lee, Junghoon Lee, and Rodney S. Ruoff. “Toward Large-Scale Integration of Carbon Nanotubes.” Langmuir 20, no. 8 (2004): 3011-3017.	144
Optional	DeVoe, Don L., and Albert P. Pisano. “Modeling and Optimal Design of Piezoelectric Cantilever Microactuators.” Journal of Microelectromechanical Systems 6, no. 3 (September 1997): 266-270.	144
Optional	“Rice Refining Production of Pure Nanotube Fibers.” Pioneering fiber production methods similar to those of Kevlar(R), Zylon(R).	144
Optional	Roundy, Shad, Paul K. Wright, and Jan Rabaey. “A Study of Low Level Vibrations as a Power Source for Wireless Sensor Nodes.” Computer Communications 20 (2003): 1-14.	144
Optional	Lyshevski, Marina Alexandra. “Brownian Motor Analysis and its Application to Nanosystems.” MPZ: Nanotechnology: biological systems and applications, IEEE-NANO 2002 (26 August 2002).	144
Optional	Gao, Wei, Robert J. Hocken, John A. Patten, John Lovingood, and Don A. Lucca. “Construction and Testing of a Nanomachining Instrument.” Precision Engineering - Journal of the International Societies for Precision Engineering and Nanotechnology 24 (2000): 320–328.	144
Optional	Sitti, Metin, Baris Aruk, Hiroaki Shintani, and Hideki Hashimoto. “Development of a Scaled Teleoperation System for Nano Scale Interaction and Manipulation.” Proceedings of the 2001 IEEE International Conference on Robotics and Automation, Seoul, Korea, May 21-26, 2001.	144
Optional	Barbastathis, George, Hyun Jin In, Will Arora, Tilman Buchner, and Henry I. Smith. “The Nanostructured Origami™ 3D Fabrication and Assembly Process.”	144
Optional	Boukallel, Mehdi, Emmanuel Piat, and Joël Abadie. “Passive Diamagnetic Levitation: Theoretical Foundations and Application to the Design of a Micro-nano Force Sensor.” Proceedings of the 2003 IEEE/RSJ International Conference on Intelligent Robots and Systems, Las Vegas, Nevada, October 2003.	144
Optional	Gao, Wei, Takeshi Araki, Satoshi Kiyono, Yuichi Okazaki, and Masashi Yamanaka. “Precision Nano-fabrication and Evaluation of a Large Area Sinusoidal Grid Surface for a Surface Encoder.” Precision Engineering 27 (2003): 289–298.	144
Optional	Sato, Kaiji, Kentaro Ito, Seiichi Hata, and Akira Shimokohbe. “Self-alignment of Microparts Using Liquid Surface Tension-behavior of Micropart and Alignment Characteristics.” Precision Engineering 27 (2003): 42–50.	144
Optional	Lyshevski, Sergey Edward. “Synthesis and Analysis of Induction Nanomachines.” IEEE (2003). This paper appears in: Nanotechnology, 2003. IEEE-NANO 2003. Proc. IEEE Conference on Nanotechnology, San Francisco, CA, 2003.	144
Optional	Sitti, Metin, and Ronald S. Fearing, “Synthetic Gecko Foot-Hair Micro/Nano-Structures for Future Wall-Climbing Robots.” Proceedings of the 2003 IEEE International Conference on Robotics and Automation, Taipei, Taiwan, September 14-19, 2003.	144
Optional	Dubey, A., C. Mavroidis, A. Thornton, K. Nikitczuk, and M. L. Yarmush. “Viral Protein Linear (VPL) Nano-Actuators.” Nanotech 1 (2004).	144
Optional	Monden, Yasuhiro. Toyota Production System: Practical Approach to Production Management. Industrial Engineering and Management Press, 1983. ISBN: 9780898060348. 	150
Optional	Gershwin, Stanley B. Manufacturing Systems Engineering. Prentice Hall, 1993. ISBN: 9780135606087.	150
Optional	Viswanadham, N., and Y. Narahari. Performance Modeling of Automated Manufacturing Systems. Prentice Hall, 1994. ISBN: 9788120308701.	150
Optional	Buzacott, John A., and J. George Shanthikumar. Stochastic Models of Manufacturing Systems. Pearson, 1993. ISBN: 9780138475673.	150
Optional	Askin, Ronald G., and Charles R. Standridge. Modeling and Analysis of Manufacturing Systems. Wiley, 1993. ISBN: 9780471514183.	150
Optional	Tempelmeier, Horst, and Heinrich Kuhn. Flexible Manufacturing Systems: Decision Support for Design and Operation. Wiley-Interscience, 1993. ISBN: 9780471307211.	150
Optional	Papadopoulos, H. T., C. Heavey, and J. Browne. Queueing Theory in Manufacturing Systems Analysis and Design. Chapman and Hall / CRC, 1993. ISBN: 9780412387203.	150
Optional	Altiok, Tayfur. Performance Analysis of Manufacturing Systems. Springer-Verlag New York Incorporated, 1997.	150
Optional	Hopp, Wallace J., and Mark L. Spearman. Factory Physics: Foundations of Manufacturing Management. 3rd ed. Waveland Press Incorporated, 2011. ISBN: 9781577667391.	150
Optional	Dolgui A., and J. M. Proth. Les systèmes de production modernes. Tome 1 : Conception, gestion et optimisation. Hermes Science Publications, 2006, p. 415. ISBN: 9782746212497.	150
Optional	———. Les systèmes de production modernes. Tome 2 : Outils et corrigés des exercices coll finance gestion managem. Hermes Science, 2006, p. 385. ISBN: 9782746212503.	150
Optional	Li , Jingshan, and Semyon M. Meerkov. Production Systems Engineering. Springer, 2008. ISBN: 9780387755780.	150
Optional	Goldratt, Eliyahu M., and Jeff Cox. The Goal: A Process of Ongoing Improvement. 3rd ed. North River Press, 2014. ISBN: 9780884271956.	150
Optional	Drake, Alvin W. Fundamentals of Applied Probability Theory. Mcgraw-Hill College, 1967. ISBN: 9780070178151.	150
Optional	Ross, Sheldon M. Introduction to Probability and Statistics for Engineers and Scientists. Wiley, 1987. ISBN: 9780471817529.	150
Optional	Hillier, Frederick S., and G. J. Lieberman. Introduction to Stochastic Models in Operations Research. McGraw-Hill, 1990. ISBN: 9780070289383.	150
Optional	Kleinrock, Leonard. Queueing Systems, Volume 1: Theory. Wiley-Interscience, 1975. ISBN: 9780471491101.	150
Optional	Chen, Hong, and David D. Yao. Fundamentals of Queueing Networks: Performance, Asymptotics, and Optimization (Stochastic Modelling and Applied Probability). Springer, 2001. ISBN: 9780387951669.	150
Optional	McLain, John O., and L. Joseph Thomas. Operations Management: Production of Goods and Services. Prentice-Hall, 1985. ISBN: 9780136376200.	150
Optional	Box, George E. P., William G. Hunter, and J. Stuart Hunter. Statistics for Experimenters: An Introduction to Design, Data Analysis, and Model Building. John Wiley and Sons, 1978. ISBN: 9780471093152.	150
Optional	Pankratz, Alan. Forecasting with Dynamic Regression Models. Wiley-Interscience, 1991. ISBN: 9781853105845.	150
Optional	Hillier, Frederick S., and Gerald J. Lieberman. Introduction to Mathematical Programming (MAC). McGraw-Hill Science / Engineering / Math, 1995. ISBN: 9780079118301.	150
Optional	Luenberger, David G. Introduction to Linear and Nonlinear Programming. Addison-Wesley, 1973. ISBN: 9780201043457.	150
Optional	Law, Averill M., and D. Kelton. Simulation Modeling and Analysis. McGraw-Hill Education, 2014. ISBN: 9780073401324.	150
Optional	Denardo, Eric V. The Science of Decision Making: A Problem-Based Approach Using Excel. Wiley, 2001. ISBN: 9780471318279.	150
Optional	Luenberger, David G. Introduction to Dynamic Systems: Theory, Models, and Applications. Wiley, 1979. ISBN: 9780471025948.	150
Required	Poirier, D. R., and G. H. Geiger. Transport Phenomena in Materials Processing. John Wiley and Sons Ltd, 1998. ISBN: 9780873392723	178
Required	Bergman, Theodore L., Adrienne S. Lavine, et al. Introduction to Heat Transfer. 6th ed. Wiley, 2011. ISBN: 9780470501962.	178
Required	Kou, Sindo. Transport Phenomena and Materials Processing. Wiley-Interscience, 1996. ISBN: 9780471076674.	178
Required	Flemings, Merton C. Solidification Processing. McGraw-Hill College, 1974. ISBN: 9780070212831.	178
Required	Carslaw, H. S., and J. C. Jaeger. Conduction of Heat in Solids. 2nd ed. Oxford University Press, 1959. ISBN: 9780198533030.	178
Required	Pilkington, L. A. B. “The Float Glass Process.” Proceedings of the Royal Society of London, Series A. Mathematical and Physical Sciences 314, no. 1516 (1969): 1–25.	178
Required	Reed, James S. “Deflocculants and Coagulants.” Chapter 10 in Principles of Ceramics Processing. 2nd ed. Wiley-Interscience, 1995, pp. 157–67. ISBN: 9780471597216.	178
Optional	“Guide for Building and Classing Floating Production Installations.” American Bureau of Shipping, 2010.	86
Optional	“Guide for ‘Dynamic Loading Approach’ for Floating Production, Storage and Offloading (FPSO) Installations.” American Bureau of Shipping, 2010.	86
Optional	Sections 5.1 to 5.4 of “Common Structural Rules for Double Hull Oil Tankers.” American Bureau of Shipping, 2010.	86
Optional	International Maritime Organization. Regulation 22 from MARPOL Consolidated Edition. International Maritime Organization, 2006. ISBN: 9789280142167.	86
Optional	Offshore-Technology.com. “Elf exploration field – Girassol, Luanda, Angola.” Accessed July 12, 2011.	86
Optional	Doumont, Jean-Luc. Part Four, “Effective Graphical Displays.” Trees, Maps, and Theorems. Principiae, 2009. ISBN: 9789081367707.	86
Optional	Lewis, E. V., ed. Principles of Naval Architecture. Jersey City, NJ: Society of Naval Architects and Marine Engineers, 1988. ISBN: 9789991181417.	86
Optional	Paik, Jeom Kee, and Anil Kumar. Ship-shaped Offshore Installations: Design, Building, and Operation. Cambridge University Press, 2007. ISBN: 9780521859219.	86
